"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
4.64154456671431e-07,0.156361090555124,0.44,0.368,0.0133207687520134,"PTK2"
4.67267883847799e-07,-0.105627136802933,0.386,0.336,0.013410120998548,"WSB1"
4.68093590057927e-07,0.647879802263637,0.529,0.431,0.0134338179410724,"ELL2"
4.85149042887852e-07,0.182508052340972,0.093,0.066,0.0139232923818385,"ZFP36"
4.87720304947227e-07,0.138638625089638,0.138,0.118,0.0139970850316805,"PTPN1"
4.99030430390003e-07,0.350010332009279,0.36,0.275,0.0143216743217627,"GTDC1"
5.05114689494117e-07,0.19065955827854,0.561,0.481,0.0144962864737917,"SBF2"
5.06968731557159e-07,0.292585426871727,0.566,0.437,0.0145494956269589,"NUMB"
5.08825295236354e-07,-1.10909681771819,0.026,0.047,0.0146027771479881,"PDZD4"
5.63386431557152e-07,0.276173215568457,0.547,0.443,0.0161686271992587,"FMN1"
5.88373218166662e-07,-0.338219655158102,0.235,0.228,0.016885722988165,"HLA-E"
5.97543756896437e-07,0.111368988846937,0.426,0.371,0.0171489082791709,"FTO"
6.02339095541902e-07,-1.32612485789314,0.022,0.039,0.017286529702957,"ATP2B2"
6.30900328930478e-07,-0.421144324185384,0.232,0.294,0.0181062085399758,"LSAMP"
6.32254223061267e-07,-0.432115730369739,0.28,0.297,0.0181450639476353,"DNMT3A"
6.43930616986032e-07,0.642530255951681,0.031,0.015,0.0184801647768821,"TNFRSF11B"
6.61488156205042e-07,0.14786911189018,0.65,0.577,0.0189840485949285,"SDCCAG8"
6.85471938019853e-07,-0.253944713144836,0.355,0.338,0.0196723591492317,"BHLHE41"
6.92976558843571e-07,0.585976767214868,0.193,0.127,0.0198877342622516,"ENO1"
7.0395358660575e-07,2.76664479110467,0.016,0.003,0.0202027639819984,"SLCO4A1"
7.32397391263819e-07,0.168853500900271,0.396,0.319,0.0210190727318804,"CDC42SE2"
8.01046236496449e-07,-0.682511634858208,0.163,0.198,0.0229892259412116,"SCD5"
8.02857506295647e-07,0.212275614915174,0.358,0.292,0.0230412075731788,"RNF149"
8.25901685685576e-07,0.176040000588391,0.175,0.123,0.0237025524774903,"FLOT2"
8.37496771747668e-07,-0.263215641149136,0.099,0.1,0.0240353198523863,"NAT8L"
8.43034728614377e-07,0.194533756772272,0.474,0.376,0.024194253676504,"IGSF21"
8.50644922029782e-07,-0.648946202815252,0.097,0.116,0.0244126586173327,"SCOC"
8.70066974580214e-07,0.308895120020328,0.422,0.32,0.0249700521034776,"UBR5"
8.77249695989469e-07,0.465268820518384,0.841,0.74,0.0251761890252018,"PICALM"
8.85092643800104e-07,0.19742546027195,0.423,0.332,0.0254012737844192,"PTEN"
8.9096078314342e-07,0.735349755275062,0.459,0.309,0.025569683515433,"CCNH"
9.25115198448771e-07,-0.200073232993697,0.402,0.381,0.0265498810802813,"TNRC6A"
9.67167551553029e-07,0.2345231437848,0.22,0.182,0.0277567415620204,"TRERF1"
9.94089277237209e-07,-0.370809320970443,0.061,0.079,0.0285293681674307,"PCDH15"
1.05195694723092e-06,0.252374280394912,0.328,0.257,0.0301901124285801,"RAB3GAP1"
1.0581108015544e-06,-0.85625209015205,0.031,0.047,0.0303667218938096,"ATP8A2"
1.14093881905763e-06,0.28820234682052,0.355,0.268,0.0327438031681349,"DCAF6"
1.14263069149412e-06,-0.449582210438604,0.345,0.346,0.0327923582151896,"NUCKS1"
1.17080100611119e-06,1.04014982247065,0.049,0.016,0.0336008180743851,"SH2D4A"
1.17380309904785e-06,0.105279451497838,0.126,0.092,0.0336869751395741,"LDHB"
1.22789242220385e-06,-0.300887133203238,0.179,0.174,0.0352392846248282,"RPS24"
1.25614582334186e-06,0.204132774917494,0.237,0.177,0.0360501289840882,"KHDRBS1"
1.27819165636168e-06,0.321265304123091,0.786,0.683,0.0366828223459238,"JAZF1"
1.36123115450817e-06,-0.913735299291023,0.042,0.06,0.0390659729032299,"BRSK1"
1.37254828924012e-06,0.139988438248353,0.649,0.561,0.0393907633529021,"CMIP"
1.44811621599454e-06,-0.272029060290168,0.222,0.201,0.0415594872828274,"RPL8"
1.45373928616616e-06,0.294377820534279,0.375,0.315,0.0417208637736825,"MEF2C-AS1"
1.46809233080484e-06,-0.141772898668658,0.314,0.296,0.042132781801768,"NCKAP1L"
1.49106434645728e-06,-0.13989317154273,0.168,0.14,0.0427920556789776,"ARPP19"
1.50726147217771e-06,0.658237676795212,0.268,0.177,0.0432568969900281,"UST"
1.57428684768612e-06,0.342613347474352,0.298,0.221,0.0451804582417441,"SLA"
1.57906588704965e-06,0.227309495717951,0.145,0.096,0.045317611892438,"SELENOP"
1.62328776804121e-06,0.640954019692901,0.413,0.266,0.0465867356550148,"SLC25A37"
1.63502961525383e-06,-0.593081880711912,0.282,0.327,0.0469237149281695,"LPAR6"
1.64420805228532e-06,0.261153522068238,0.18,0.122,0.0471871268925364,"UBXN7"
1.65515917298923e-06,-0.164727173497277,0.081,0.073,0.0475014131056179,"TSPYL4"
1.66685579541664e-06,-1.95975124798247,0.014,0.042,0.0478370944726623,"SV2B"
1.69956609590038e-06,0.123300176898553,0.255,0.21,0.0487758473862451,"RABGAP1"
1.73916155085907e-06,0.824130054168251,0.259,0.151,0.0499121973481045,"KLHL6"
1.78790634727793e-06,-2.52151764955371,0.114,0.541,0.0513111242605294,"XIST"
1.81655764089809e-06,-0.631991587571593,0.072,0.087,0.0521333877361341,"CHN1"
1.94468205972851e-06,-0.330665548885236,0.226,0.241,0.0558104304321486,"PEBP1"
1.97474093261392e-06,0.277403755575204,0.796,0.745,0.0566730900250869,"MEF2C"
1.98248659141209e-06,-0.271409876488319,0.659,0.673,0.0568953826869355,"ARHGAP22"
2.00654771012321e-06,0.270847932123457,0.382,0.294,0.057585912732826,"ANKRD10"
2.05219855947446e-06,0.319041179523715,0.33,0.248,0.0588960464583577,"ACSL4"
2.06759411270954e-06,-0.186887178800921,0.664,0.645,0.0593378834406512,"PTPRJ"
2.07668721322302e-06,0.309305210773718,0.529,0.409,0.0595988463322874,"N4BP2L2"
2.10220095767236e-06,0.101862817094804,0.278,0.253,0.0603310652842392,"GMDS"
2.1226511275532e-06,-0.644416076284406,0.033,0.047,0.0609179647096493,"GNG3"
2.14137939826125e-06,0.405348985183891,0.203,0.15,0.0614554473506997,"TMEM51"
2.17985759194401e-06,-0.661195316712205,0.058,0.087,0.0625597330312012,"FGF12"
2.22152711285701e-06,-0.262363406475305,0.269,0.275,0.0637556066118832,"S100B"
2.26129589728613e-06,0.516622116935748,0.402,0.282,0.0648969309562146,"CD86"
2.28663100434384e-06,0.39758409402368,0.395,0.303,0.065624023193664,"SIPA1L2"
2.29788727944296e-06,0.216731856234242,0.494,0.437,0.0659470670327334,"BCL2"
2.30559470485567e-06,-0.592422447175773,0.026,0.029,0.066168262434653,"SYN2"
2.32735969009287e-06,-0.391022293615969,0.071,0.077,0.0667928957459753,"MAN2C1"
2.35367852498626e-06,-0.263680578153743,0.144,0.136,0.0675482199885808,"MTA3"
2.38188157034678e-06,0.847528229645764,0.101,0.049,0.0683576191873823,"ERO1A"
2.39914428624138e-06,-0.174546082652008,0.13,0.106,0.0688530418708413,"BNIP2"
2.40259587167378e-06,0.16948382796707,0.172,0.13,0.0689520989211658,"HK2"
2.50558249954138e-06,-0.328769503059656,0.149,0.157,0.071907712154338,"PLD3"
2.52658229833289e-06,-0.238011181060036,0.329,0.312,0.0725103853798555,"NKTR"
2.55397306023768e-06,0.98783354233357,0.151,0.059,0.073296472855761,"TMIGD3"
2.5704921397071e-06,-0.192129086477777,0.69,0.681,0.0737705539174539,"FCHSD2"
2.58290450599403e-06,-1.07857256828936,0.03,0.043,0.0741267764175226,"SCN2A"
2.60207981949829e-06,0.256339160617748,0.404,0.316,0.0746770887397814,"IL13RA1"
2.69377930378726e-06,0.941836569720047,0.081,0.039,0.0773087722393905,"LINC00862"
2.75164409061315e-06,-0.433688590279784,0.231,0.228,0.0789694337565068,"CANX"
2.76539900833081e-06,0.234896597260472,0.072,0.05,0.079364186140086,"HLA-DQA1"
2.82868724023647e-06,0.205923513124305,0.207,0.145,0.0811804951075465,"YY1"
2.83724645138493e-06,0.163123872804591,0.462,0.367,0.0814261359082961,"KMT2E"
2.85621920764673e-06,0.545734058961408,0.182,0.102,0.0819706350402534,"PDCD4"
3.08939041951293e-06,-0.87581226504876,0.383,0.502,0.0886624156496017,"MOBP"
3.10118882868801e-06,-0.108912230682004,0.388,0.367,0.0890010181945172,"SMURF2"
3.15335791843592e-06,-0.143105954482831,0.581,0.565,0.0904982189011924,"CYFIP1"
3.20301249722193e-06,-0.167859583403666,0.135,0.114,0.0919232556577723,"ZNF236"
3.21955077288139e-06,-0.262082044272905,0.145,0.154,0.092397887630923,"CD226"
3.27572406375846e-06,0.238183788740855,0.151,0.106,0.0940100049058041,"NDRG1"
3.40369045336201e-06,-0.329059308623244,0.391,0.403,0.0976825123210364,"RPL28"
3.50411077132139e-06,0.243586971273106,0.494,0.409,0.100564475026153,"RB1"
3.53934418241813e-06,-0.265227668119547,0.08,0.076,0.101575638691218,"KIF21A"
3.58082840065705e-06,1.45779511064492,0.058,0.016,0.102766194270457,"VEGFA"
3.60236499990387e-06,-0.5201149980749,0.137,0.142,0.103384273132241,"GNPTAB"
3.6267099132079e-06,-0.318778606107582,0.05,0.055,0.104082947799153,"CLIP3"
3.79189793187831e-06,0.366563706879803,0.274,0.207,0.108823678746976,"R3HCC1L"
3.81663783772825e-06,-0.185002061251424,0.096,0.085,0.109533689304963,"ATL3"
3.86966188122303e-06,-0.353700392615913,0.084,0.078,0.11105542632922,"ELAVL4"
3.97497392646325e-06,0.398030202587549,0.246,0.163,0.114077776715569,"PIAS2"
3.99864751254595e-06,-0.341191406029777,0.109,0.108,0.114757184962556,"NAPB"
4.06478773797963e-06,0.234912419498776,0.42,0.33,0.116655343292277,"CIITA"
4.07832252479969e-06,0.611139461771883,0.122,0.082,0.117043778139226,"YBX3"
4.11192054611148e-06,-0.578240653641686,0.149,0.16,0.118008007752853,"PABPC4"
4.16453353998588e-06,-0.539806861056214,0.495,0.542,0.119517948064055,"NAIP"
4.27554323853753e-06,-0.46677856594566,0.093,0.13,0.122703815402789,"AC090630.1"
4.41524174118963e-06,-0.562975275645896,0.995,1,0.126713022730401,"MT-CO2"
4.65761905793233e-06,-0.597640869030221,0.062,0.074,0.1336690093436,"ABLIM1"
4.76059775328368e-06,-0.557840890040917,0.113,0.131,0.136624394921488,"DNER"
4.76364735593031e-06,-0.112653591362791,0.166,0.154,0.136711915467844,"FOCAD"
4.84648858931313e-06,-0.226213342379902,0.136,0.118,0.139089376024698,"MED14"
4.9917503745053e-06,-0.403618268886879,0.038,0.044,0.143258243997928,"FAM95C"
5.01296286665607e-06,0.130086259594179,0.479,0.402,0.143867021310163,"CTSB"
5.02890691041603e-06,-0.299768259392916,0.081,0.1,0.14432459942203,"GRIK2"
5.08187312354122e-06,0.210314534794363,0.16,0.106,0.14584467677251,"PDK3"
5.09578609978513e-06,-0.16197903258929,0.591,0.583,0.146243965277733,"CAMK1D"
5.11064347610366e-06,0.126528319145663,0.068,0.053,0.146670357120699,"TMBIM1"
5.14268948159969e-06,-0.464922300470711,0.41,0.434,0.147590045432429,"ZFP36L2"
5.24197870196878e-06,-1.04394037054147,0.044,0.071,0.150439546767802,"ZFPM2"
5.32223489789371e-06,0.17839967369962,0.785,0.738,0.152742819334651,"MAML3"
5.59614441679625e-06,-0.552857942816732,0.051,0.059,0.160603748617636,"OAT"
5.69408712981717e-06,-0.331691915322881,0.087,0.094,0.163414606538623,"LRRTM4"
6.10821306767348e-06,0.30293580357763,0.348,0.256,0.175299606829161,"SMAD2"
6.26283873979997e-06,-0.666309189869043,0.772,0.763,0.179737208993519,"GFAP"
6.48060471993344e-06,0.387459134173418,0.087,0.046,0.18598687485737,"HEXB"
6.49378860836241e-06,0.148463524115318,0.56,0.474,0.186365239271393,"ARHGAP21"
6.78407949703128e-06,0.617435531535376,0.081,0.046,0.194696297485301,"CSGALNACT2"
6.81969191296572e-06,0.439272917002766,0.189,0.125,0.195718338210203,"PARVG"
6.8818393879744e-06,0.703409891603175,0.015,0.009,0.197501908595477,"SOCS3"
6.89766750038068e-06,0.133337850810612,0.248,0.191,0.197956159593425,"LMBRD1"
6.95552298877897e-06,0.372414651677683,0.079,0.049,0.199616554254968,"ARRDC3"
7.33913973674936e-06,0.623440073964702,0.335,0.207,0.21062597130497,"TOP1"
7.4377790203265e-06,-0.380647279769899,0.062,0.076,0.21345682010435,"RAB3C"
7.52061495401568e-06,0.164975958814787,0.102,0.077,0.215834128565296,"RHOG"
7.69457306479232e-06,0.194916286724709,0.076,0.06,0.220826552386475,"SIGLEC9"
7.79565606347903e-06,-0.294620772511057,0.218,0.213,0.223727533365785,"KIF26B"
7.80929904078902e-06,0.108885340651876,0.538,0.468,0.224119073171604,"ANKRD17"
7.81178373059839e-06,0.30660530911739,0.421,0.328,0.224190381284443,"NFAT5"
7.82648237455302e-06,-0.349223415488073,0.168,0.163,0.224612217667297,"EIF5B"
8.00479380798327e-06,0.36434228031992,0.696,0.599,0.229729577495312,"ABCC4"
8.20726845397208e-06,0.907332492072881,0.085,0.035,0.235540397360545,"HLA-DQB1"
8.57333248671263e-06,-0.369175662397202,0.377,0.398,0.246046069036166,"TMCC1"
8.58328106858491e-06,0.22279026828378,0.168,0.132,0.246331583387318,"DOCK7"
8.83144034731064e-06,0.411506040357438,0.341,0.252,0.253453506527468,"LRRK2"
8.88026538729337e-06,-0.146557011668408,0.149,0.135,0.254854736349933,"CDK18"
8.94166582134884e-06,-0.184035924412737,0.489,0.447,0.25661686740689,"HIPK2"
8.94220098392955e-06,0.228068207666933,0.519,0.424,0.256632226037794,"NCOA2"
8.94628345426769e-06,0.111253747600035,0.467,0.401,0.256749388854028,"NFATC2"
9.00947252869081e-06,0.654312135268987,0.062,0.037,0.258562852100898,"FAM162A"
9.02003713844936e-06,0.260863977004301,0.27,0.201,0.258866045836358,"AEBP2"
9.03200916772803e-06,-0.163629439504859,0.183,0.156,0.259209631104627,"KLC1"
9.11228762150566e-06,-0.127655898227737,0.246,0.226,0.261513542449591,"PIBF1"
9.16137011361648e-06,0.273390903734621,0.394,0.298,0.262922160890679,"MARK3"
9.51156671038855e-06,0.111970773287411,0.259,0.197,0.272972453021441,"HNRNPM"
9.58521321778891e-06,-0.535032860954773,0.256,0.291,0.275086034137324,"JPX"
9.6862674537831e-06,0.446913629712013,0.162,0.104,0.277986189656121,"GPR155"
1.005165646485e-05,-0.472248763413848,0.209,0.234,0.28847248888473,"SCD"
1.02212120982053e-05,2.21417917301328,0.057,0.015,0.293338566006395,"FOSL2"
1.02747205593065e-05,0.396183180017183,0.266,0.195,0.294874205331537,"PPA2"
1.0482947255664e-05,0.382721203014049,0.723,0.586,0.3008501032903,"SRGAP2B"
1.06184339340032e-05,0.292347797969495,0.222,0.157,0.304738435471958,"CYLD"
1.07412946179307e-05,-0.174256843135725,0.359,0.365,0.308264414239993,"NSF"
1.08134283587028e-05,0.426839550797811,0.056,0.037,0.310334580466413,"SERPINA1"
1.09904392731623e-05,0.202719529737909,0.462,0.368,0.315414616700485,"UBE2K"
1.11656157848721e-05,-0.60234455266926,0.113,0.131,0.320442007410046,"PPP2R1A"
1.11751530151175e-05,0.169875522885458,0.388,0.302,0.320715716380856,"DENND5A"
1.12298829831366e-05,0.455118877249931,0.484,0.365,0.322286411733038,"PACS1"
1.16635538168275e-05,-0.267554860384031,0.267,0.257,0.334732330989132,"OTULINL"
1.17115791166684e-05,0.371794188196799,0.126,0.098,0.336110609069266,"PPA1"
1.18591393608725e-05,-0.117974162545065,0.064,0.052,0.340345440517681,"SRI"
1.21553107881201e-05,0.193392842003001,0.405,0.319,0.348845264308258,"CREBBP"
1.24490348836445e-05,0.134744307115449,0.593,0.502,0.357274852125715,"MT3"
1.25412984261169e-05,0.246532511483833,0.035,0.028,0.359922723531129,"TVP23A"
1.25470789159266e-05,-0.645554614534968,0.255,0.313,0.360088617808176,"MT-ATP8"
1.26300522058813e-05,-0.111144748478425,0.103,0.088,0.362469868256589,"CPD"
1.26440675821614e-05,-0.902779362695437,0.031,0.042,0.36287209554045,"C16orf45"
1.27198204190616e-05,0.516779573370089,0.19,0.129,0.365046126206649,"ZNF277"
1.27999919856199e-05,0.106926031645498,0.32,0.273,0.367346969995305,"SGK1"
1.28053237484725e-05,-0.257841530211536,0.293,0.339,0.367499986257414,"RNF150"
1.30026075056842e-05,0.33946032279792,0.261,0.208,0.373161832805631,"TMTC2"
1.30164149885651e-05,-0.111740972133066,0.135,0.113,0.373558093756829,"ANP32B"
1.30691815299761e-05,0.272671177127274,0.144,0.103,0.375072440728785,"PANK3"
1.31046110611869e-05,-0.315936782684452,0.086,0.088,0.376089232845003,"SYNGR2"
1.32333392725279e-05,0.332744521950623,0.546,0.463,0.379783603782278,"RASSF8"
1.3306175168287e-05,-0.545404930329303,0.061,0.073,0.381873921154669,"STXBP1"
1.33510227180332e-05,-1.21164351122195,0.01,0.017,0.383161000984835,"SYT13"
1.37782649325892e-05,0.11317539651522,0.405,0.321,0.395422425300377,"STK4"
1.39067547724512e-05,0.255126559544663,0.148,0.107,0.399109955214577,"SLAIN2"
1.41215315809269e-05,0.838469862654606,0.17,0.094,0.405273834841021,"AL159163.1"
1.41914963755315e-05,0.205671889676423,0.749,0.67,0.40728175448138,"DISC1"
1.43393956546854e-05,-0.278839763381918,0.176,0.188,0.411526315893815,"FAM157C"
1.44605546277598e-05,0.164924517602133,0.18,0.138,0.415003457262079,"CREBL2"
1.49992440419442e-05,-1.27086996625768,0.034,0.058,0.430463304759756,"CLEC17A"
1.51032626265368e-05,0.200069732820035,0.288,0.21,0.43344853411898,"USP9X"
1.51229354185636e-05,-0.15825172927519,0.499,0.481,0.434013123577357,"CELF1"
1.518663167942e-05,0.212730152663051,0.464,0.37,0.435841142567675,"ANKRD12"
1.52748580463058e-05,-0.109593074826935,0.361,0.32,0.43837315107093,"MAP4"
1.5470277939518e-05,-0.168403603975205,0.175,0.163,0.443981506586227,"RPL34"
1.56409205187353e-05,0.883080278195431,0.157,0.073,0.448878777967183,"CALCOCO2"
1.58693489643206e-05,0.114198470422902,0.474,0.39,0.455434445927036,"KDM2A"
1.59271226059109e-05,0.571632987993837,0.14,0.094,0.457092491667038,"TMED8"
1.62487880020181e-05,0.556628360605164,0.307,0.183,0.466323966869917,"RLF"
1.65137459068283e-05,0.192962346879145,0.275,0.214,0.473927993780066,"KIAA1468"
1.66759242800013e-05,-0.209213735270444,0.327,0.321,0.478582350911756,"ACTR3"
1.67704946719454e-05,0.159234763293995,0.836,0.798,0.481296426590161,"DOCK8"
1.68036792745335e-05,-0.149352180595967,0.422,0.413,0.482248791499838,"AAK1"
1.68477397497633e-05,0.192094055147456,0.321,0.242,0.483513283078458,"OSBPL8"
1.68762788442334e-05,-0.455784750818563,0.141,0.144,0.484332326550655,"YWHAH"
1.70898921830072e-05,-1.59895079497517,0.012,0.03,0.490462815760124,"CHGB"
1.71773890473259e-05,0.480373955382629,0.528,0.406,0.492973888269205,"SSBP2"
1.74262160598069e-05,-0.742040201232429,0.07,0.088,0.500114974700397,"GABPB2"
1.74612348379031e-05,-0.289414977611565,0.053,0.048,0.501119978612981,"GPR160"
1.76364699232635e-05,0.315862302677774,0.172,0.117,0.50614905032774,"HACE1"
1.77894255815066e-05,-0.224555413105982,0.195,0.181,0.510538724763656,"SECISBP2L"
1.79821297782031e-05,-0.100215585655948,0.136,0.122,0.516069142504649,"MED15"
1.84779352322261e-05,0.415160305411663,0.337,0.22,0.530298263229657,"UBC"
1.86247036960684e-05,-0.47787087460874,0.079,0.085,0.534510371373468,"COX7A2L"
1.8687613056905e-05,1.17486833875542,0.145,0.077,0.536315807120116,"MB21D2"
1.87322034723808e-05,0.144476420278983,0.321,0.25,0.537595507453856,"CAMTA1"
1.89708855403572e-05,0.249368237845871,0.505,0.414,0.54444544412271,"TBC1D1"
1.91180813225376e-05,-0.198618028681943,0.188,0.165,0.548669815875506,"YWHAB"
1.91544032266921e-05,0.370741465847555,0.319,0.232,0.549712218202837,"CACNA1A"
1.91988903989579e-05,-0.465867729459208,0.251,0.279,0.550988955559694,"VSIR"
1.92632945518779e-05,0.379427169942135,0.327,0.242,0.552837290344344,"HMBOX1"
1.98437108733777e-05,0.206551025236473,0.47,0.369,0.569494658355066,"RASGEF1C"
2.06182648939071e-05,-0.602181593413167,0.231,0.275,0.59172358419024,"COL19A1"
2.06619146414626e-05,-0.156367149817242,0.09,0.077,0.592976288295334,"KRBOX4"
2.12085328689934e-05,-0.51923171037494,0.039,0.047,0.608663684807241,"CDH18"
2.12750698938479e-05,0.121517922552593,0.481,0.386,0.610573230883542,"CST3"
2.1436964017033e-05,0.355334786877876,0.118,0.081,0.615219430324829,"PAPOLG"
2.16681948838192e-05,0.120866023592462,0.2,0.161,0.621855524970727,"SH3TC1"
2.18922568850037e-05,0.327836434232783,0.353,0.266,0.628285880342722,"EPB41"
2.20861683377208e-05,0.31126404346405,0.143,0.119,0.633850945124251,"WNT5A"
2.21776270178369e-05,0.219427942792265,0.183,0.136,0.636475717784901,"CNOT1"
2.23917958525196e-05,1.41576399813323,0.026,0.009,0.642622149171461,"SLC18A1"
2.26127618307357e-05,0.169912594600847,0.485,0.435,0.648963651780282,"L3MBTL4"
2.31145261857305e-05,1.64019601427174,0.109,0.031,0.663363787004279,"PRDM1"
2.3374196450172e-05,-0.654623286548414,0.148,0.188,0.670816063923486,"ANKS1B"
2.34850004072014e-05,0.250170389864651,0.23,0.158,0.673996026686274,"DCP2"
2.37022354490512e-05,0.121850884980887,0.492,0.426,0.68023045515232,"CAMK2D"
2.39088197543878e-05,0.400929216627275,0.219,0.148,0.686159218131176,"PKM"
2.43882147462517e-05,-0.178763763585355,0.499,0.464,0.699917375002678,"CCDC88A"
2.4397917786722e-05,-0.188514756573722,0.335,0.297,0.700195842561134,"AKAP9"
2.44439045602831e-05,0.430724056334906,0.569,0.423,0.701515616975563,"GALNT2"
2.4498362506077e-05,0.163584906937847,0.435,0.369,0.703078505561902,"MANBA"
2.48607580281942e-05,-0.871358098132037,0.111,0.147,0.713478894651144,"AZIN2"
2.49525902323705e-05,0.191079780400098,0.208,0.175,0.7161143870788,"FCGR2A"
2.499110075423e-05,0.874370758374219,0.033,0.015,0.717219600545646,"CALB2"
2.5235576653313e-05,-0.244763023404794,0.179,0.153,0.72423581437343,"DDX3X"
2.53652879128546e-05,-0.173782257173972,0.076,0.069,0.727958397811013,"ZNF704"
2.55845941943729e-05,0.121877327564062,0.583,0.499,0.734252268784308,"ATM"
2.58868872389524e-05,-2.05542738342184,0.02,0.064,0.742927776870696,"UNC13C"
2.60459455270882e-05,0.457205233996049,0.384,0.289,0.747492590681904,"MSN"
2.61426771058547e-05,0.287866000904525,0.579,0.452,0.750268690260925,"MKLN1"
