"logFC","logCPM","F","PValue","FDR","gene","neglog10FDR"
-0.111111672817228,6.67579145966179,0.5618880898661,0.45668643446477,0.741871248529342,"HNRNPA1",0.129671459822142
0.10302666528102,5.87767076370315,0.561824546869863,0.456732645625648,0.741871248529342,"GLRX3",0.129671459822142
0.162162015506829,3.4360210730552,0.559779414614453,0.456813513371901,0.741871248529342,"NUDT13",0.129671459822142
-0.184686313183329,7.83839510694784,0.561507431451378,0.456854675726895,0.741871248529342,"AGAP1",0.129671459822142
-0.11524181947334,5.73139662980245,0.5613906895637,0.456888215925994,0.741871248529342,"HLTF",0.129671459822142
0.128974091171985,6.57657273220024,0.560899227878366,0.457079670401396,0.741871248529342,"C3AR1",0.129671459822142
0.257120942248038,3.13382559049542,0.562330610123652,0.457122747905339,0.741871248529342,"MIR2052HG",0.129671459822142
0.211554557873565,3.70230066034389,0.561665875175404,0.457138526887525,0.741871248529342,"LINC01355",0.129671459822142
-0.156725273730825,4.23098554842937,0.559950328250655,0.457151029549018,0.741871248529342,"CTPS1",0.129671459822142
0.112730248483008,5.87274977445273,0.560426299714426,0.457163928699062,0.741871248529342,"EIF3F",0.129671459822142
0.13823164531613,5.74420591604151,0.560481366932456,0.457243413853055,0.741878423228821,"DHX32",0.129667259743851
-0.149032436729102,5.58886092906565,0.559156230326005,0.457402004685704,0.741878423228821,"GSTK1",0.129667259743851
-0.125135168821728,6.08449411003395,0.559942287684534,0.457451829339615,0.741878423228821,"BTK",0.129667259743851
-0.136684676723086,4.27219193721624,0.558735673827832,0.457530637672702,0.741878423228821,"MRPS10",0.129667259743851
-0.257961081637046,4.24056799082825,0.561175272947476,0.457557753590428,0.741878423228821,"SNHG25",0.129667259743851
-0.26704396165282,8.54456794959945,0.559635594616301,0.457597884905783,0.741878423228821,"ST18",0.129667259743851
0.107944582953435,8.71229239369886,0.558892241416474,0.457892111699059,0.742239316993173,"PKN2",0.129456044461865
-0.112280256022241,5.29629745715916,0.557155633946204,0.458483339053135,0.743081458024342,"ZNF235",0.12896357543004
0.136657705013309,4.69515466495326,0.559124885171071,0.458835985874914,0.743536719565556,"ZHX1",0.128697578976703
-0.116476910373908,5.32278216360219,0.555639713036234,0.459148840619375,0.743927366375638,"TRIM23",0.128469464887098
0.158523010809408,4.8916978155046,0.554622211708623,0.459240400786871,0.743959398679748,"TEC",0.128450765274673
-0.155381433831863,4.25358391052756,0.553524516213532,0.459534340506635,0.744319220173532,"TMEM208",0.128240766299634
-0.153836432753716,4.42761558319599,0.552163500926589,0.460174795676977,0.744944858319367,"EIF3I",0.127875873042203
-0.131874671470244,3.84046021643127,0.551732645881238,0.460192208453473,0.744944858319367,"RFX5",0.127875873042203
