gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENDOV,18.6397411491785,-0.08913679760108441,0.2453909096343957,-0.36324408974190614,0.7164225547742482,0.9426361161040486
AL390728.5,15.050105504165465,0.2003003442376529,0.5521734009426337,0.3627489913416936,0.7167923990073524,0.9426361161040486
CHST2,5.364908603350465,-0.14143515309278798,0.3894164980111334,-0.3631976400977864,0.7164572503699048,0.9426361161040486
NPM1,62.040869498328206,-0.06575323030928906,0.1803765324019352,-0.3645331764265783,0.7154599043211338,0.9426361161040486
HEATR4,11.768142590961837,-0.10446338703351458,0.2886966598682308,-0.36184480652181633,0.7174680069102992,0.9426361161040486
CD55,82.05750513885138,0.13256211552180522,0.3647044699395364,0.36347817602504956,0.7162477127639773,0.9426361161040486
CNIH3,47.031168477901225,-0.06282003593247402,0.17262959487467394,-0.36390073195780986,0.7159321380533421,0.9426361161040486
FLNB,16.55308158126347,0.10042516191207894,0.27546503175586406,0.3645659170311046,0.7154354605237614,0.9426361161040486
ZNF43,56.88563124903009,0.07523112129433443,0.20681506380908374,0.363760356275509,0.7160369685352852,0.9426361161040486
CASS4,109.55030806136602,0.10627952860400895,0.2931011372214971,0.3626036036963354,0.7169010178817352,0.9426361161040486
GATD3B,10.194115824083081,0.09625298551514688,0.26438779669403006,0.36405986478467556,0.7158133064895402,0.9426361161040486
TEX30,7.390890207207156,0.08963028505994107,0.24845212970244435,0.360754746466797,0.718282794872339,0.9426361161040486
MYO19,60.20453721296696,0.0474997950430583,0.1307900705435592,0.36317585001407765,0.7164735266905755,0.9426361161040486
PITPNM1,13.911429529699724,-0.0868796203899467,0.2389006027941607,-0.3636642996033087,0.7161087053213249,0.9426361161040486
AC087294.1,13.749554026438803,-0.06963214669258404,0.19181130225522525,-0.3630242111590019,0.7165867984147332,0.9426361161040486
TUBGCP6,15.064363586847852,0.06364713230135845,0.17631468982190784,0.3609859868491231,0.7181099226503742,0.9426361161040486
SPHK2,39.49597256132418,0.07228507558080761,0.19835736510674898,0.36441840988312346,0.715545590141311,0.9426361161040486
LENG9,3.745254361068501,-0.1434193106826791,0.3975822119412617,-0.36072869050758155,0.7183022748637307,0.9426361161040486
SQLE,17.075209079946465,-0.12416800062446152,0.34230172574035894,-0.36274430213841463,0.7167959022141397,0.9426361161040486
TRPC5,7.725309213205071,-0.12445641113782836,0.34543969562980426,-0.36028404584748125,0.7186347289173665,0.9427320980031054
RAD9A,34.00908716476952,-0.05156727108649438,0.14311327496694,-0.3603248622352239,0.7186042089035651,0.9427320980031054
AC023157.3,8.483749976170298,0.09193715214799172,0.2551826307713561,0.36027981947708465,0.7186378891658998,0.9427320980031054
GNPNAT1,10.3062486352544,-0.0753837464161513,0.2094747553309165,-0.3598703161011659,0.718944116197844,0.94304765397119
CPT1C,4.305647323955613,-0.1562051831604194,0.4345671580786509,-0.3594500418555521,0.7192584446240782,0.9431153194440652
ZNF2,11.817951738201707,0.0775688328106477,0.21569888178324859,0.3596162955012212,0.7191340957389274,0.9431153194440652
AC026979.2,7.587366974428442,0.13281626312954276,0.3694112134255145,0.35953500679622147,0.7191948944384721,0.9431153194440652
SPTLC3,115.6292255371947,0.12577129784686406,0.3496941395056752,0.3596608682795009,0.7191007589349006,0.9431153194440652
ELK1,9.843870813116403,-0.07722417368697872,0.21490325392843737,-0.3593439013850126,0.7193378359380087,0.943133289051039
CLN3,8.043702641225856,0.10660253693440974,0.29722461805548567,0.35865985002127,0.7198495676383835,0.943208080352915
PSKH1,21.19940610442949,-0.05944046909117512,0.16559902662166756,-0.35894214056568446,0.7196383737936323,0.943208080352915
MLYCD,12.222671760287444,0.07952796001050014,0.221537508531188,0.358981919304668,0.7196086153071568,0.943208080352915
ZNF432,24.75210308395123,-0.05056998739048203,0.14095248634339413,-0.35877329093210447,0.7197646949839556,0.943208080352915
ERCC6L2,158.16828057929,0.04387657250291758,0.122308847855522,0.3587358827445339,0.7197926821435752,0.943208080352915
CMTM5,5.718715783268226,-0.19345532241395588,0.538823249879145,-0.3590329898669867,0.7195704100272935,0.943208080352915
TMEM260,136.8901316783493,0.04646727813960851,0.1295605606756273,0.358652956557866,0.7198547252059648,0.943208080352915
AC008105.3,74.66610637648279,0.0696219178976814,0.19417587660012592,0.3585508103102662,0.7199311507187913,0.9432221427156132
TAF8,41.47173829962419,-0.04803906656048536,0.13404589255510443,-0.35837775887640233,0.7200606336646798,0.9433057096859008
TNFRSF1A,193.58808134953844,0.049145294753889596,0.13717335375619577,0.35827143835265324,0.7201401902655136,0.943322005016321
AL121917.1,4.4590393634922245,0.13805071260256369,0.3854167735205112,0.358185533394324,0.7202044726973751,0.943322005016321
UPF1,55.8466604433071,-0.06203169130673645,0.17333656771729467,-0.3578684643618176,0.7204417516575403,0.9435467180788984
TMEM131,348.2959098415973,0.040395318529520816,0.11294502990865127,0.3576546799995725,0.7206017526196447,0.9436701900869078
FBXO27,5.692670775842622,-0.10217048784275776,0.28588277601878903,-0.3573859512125446,0.7208028925629265,0.9438475085652985
CAST,288.21107408375116,0.040540403312319125,0.1136113761019046,0.35683401348784033,0.7212160712223739,0.9441063287951941
RPL36AL,81.53757970505052,-0.13065216496031198,0.36620779667245534,-0.35677057164670434,0.7212635687807831,0.9441063287951941
CCR1,62.86285060161172,-0.09357562569496641,0.2621637464723446,-0.3569357966313531,0.7211398705919984,0.9441063287951941
AFF3,40.89828389586739,0.1354005921340797,0.37941171484214553,0.3568698246189188,0.7211892606642358,0.9441063287951941
HMGN2,37.945420919206896,-0.06498216627613085,0.18232308275473602,-0.35641217389652147,0.7215319137477069,0.9441132978756562
PCDH17,18.019120493724888,-0.11976768990060285,0.3359642248085973,-0.35648941481443713,0.7214740778642459,0.9441132978756562
SLBP,33.61557537818704,-0.0672929995572773,0.1886783431167019,-0.35665460299094864,0.7213503948277993,0.9441132978756562
ADGRE5,17.487660621718884,-0.12135937882941816,0.3404977992756671,-0.35641751308696595,0.7215279158569297,0.9441132978756562
VASH1,304.2810953069933,0.06547747315989338,0.1837658784634123,0.35630920009412914,0.721609020186362,0.9441281494291767
WDR45,25.40353134974809,-0.059011930802467256,0.16598535275464013,-0.3555249292972182,0.7221963723109095,0.9446457645690796
AL589666.1,8.003130309744476,-0.11193856347417017,0.31486100411365797,-0.35551739342660155,0.7222020168320649,0.9446457645690796
EIF4A3,18.158437905460094,-0.07378601948371093,0.20746335135557364,-0.3556580909427626,0.7220966340108799,0.9446457645690796
RPL26L1,7.79371580584928,-0.08567116873692092,0.24104822861851333,-0.3554109035686192,0.7222817815293698,0.9446640389140728
BAK1,8.267245464864697,0.09771177600430507,0.2750388965733879,0.3552652996418377,0.7223908489434019,0.9447206311257278
ALKBH6,9.586553128303896,-0.08648355586102621,0.2436372173612343,-0.35496857498909695,0.7226131336979751,0.9448392107854955
FCGBP,296.944034961096,-0.1185054011014709,0.3338468102465066,-0.3549693975328643,0.7226125174750123,0.9448392107854955
SYT3,3.91370999030452,0.13508240634880794,0.38071146931794,0.35481569964470355,0.7227276660437237,0.9448711983210706
SLC22A1,8.011151309420868,0.13748761172100835,0.3875558285973291,0.3547556289338074,0.7227726719889276,0.9448711983210706
MRPS14,23.7894799668183,0.052947437298957525,0.14928546920923907,0.3546724110485676,0.7228350217550243,0.9448711983210706
ANAPC10,113.90520012382119,-0.04588195434362177,0.1294062644280171,-0.35455744392609256,0.7229211621934623,0.9448977739438991
PLEC,86.73259141557766,0.07017786174608015,0.19802871907746056,0.3543822435099906,0.7230524398721785,0.9449833362174348
SDK1,663.9071885631566,0.08302885366461987,0.23440727545218218,0.35420766486216554,0.7231832597675756,0.9450682846766952
LINC00923,9.082705897797124,0.19870442240935499,0.5613168178348072,0.35399691599447625,0.7233411944671545,0.9451886485401716
DONSON,13.883753033031507,-0.060012869114763195,0.16967139587176253,-0.3537005681271159,0.7235632967856636,0.9453288315940146
PLIN3,32.99944077927918,-0.0765333599971189,0.21650065638770297,-0.35350174578715926,0.7237123201973106,0.9453288315940146
FOXO3,487.17747156749624,0.05734107183015825,0.16213032491013457,0.35367271275093787,0.7235841746090945,0.9453288315940146
JAZF1-AS1,8.407519223778245,-0.10138704548557467,0.2870178512923401,-0.35324299526689573,0.723906277294102,0.9453288315940146
CCDC14,84.22961890391488,-0.052683294747175535,0.14911162217468865,-0.35331447662379734,0.7238526937296552,0.9453288315940146
MT-ATP8,43.19090587810328,-0.09273166348536507,0.2625182725608592,-0.3532388910713529,0.7239093539055711,0.9453288315940146
MSRB1,7.7066877234815365,-0.0996673666283229,0.2820689360562271,-0.35334400172465424,0.7238305616383667,0.9453288315940146
AL080317.3,7.382204303611031,0.09049809000667523,0.2563615307678998,0.35300963344851005,0.7240812184501358,0.945467273054479
SCAMP4,29.04181243495119,-0.04946810970774797,0.14047414076407316,-0.35215100401169097,0.7247250194164078,0.9454926245380479
ARNT,130.08321653866918,-0.042836252614061085,0.12143807200403627,-0.352741540664754,0.7242822136815364,0.9454926245380479
EXD2,26.32921531296432,0.05932814530164427,0.16878999404087017,0.35149089043322546,0.7252201054490544,0.9454926245380479
UBN1,58.14606845436294,-0.045456205843801535,0.1292943301367286,-0.3515715329182003,0.7251596173176755,0.9454926245380479
LINC01480,39.26177641502457,-0.08449251384735111,0.2401531834146355,-0.35182758207069403,0.7249675719212938,0.9454926245380479
SOCS7,45.91938495248493,0.04641829588223072,0.13183529507732372,0.35209308596006533,0.7247684534269997,0.9454926245380479
TTLL1,10.798773782777436,-0.0894689879692463,0.2539353237167648,-0.3523298242234251,0.7245909238284127,0.9454926245380479
ARFGAP3,102.62098288852768,-0.10280819406388726,0.2914472986981887,-0.3527505470906812,0.7242754610514186,0.9454926245380479
AC079305.3,6.441287382923366,-0.10602608994682666,0.3015520774537017,-0.35160125853586666,0.7251373212266624,0.9454926245380479
ZNF566,32.98411131176733,-0.05377650084671198,0.1526901700248943,-0.35219360118561904,0.7246930754316282,0.9454926245380479
CHST12,19.676998383814528,0.09551078705547178,0.27170939987201126,0.35151815542804976,0.7251996543919959,0.9454926245380479
MRPS12,10.909817978265984,-0.15887817680481864,0.451956311799578,-0.35153436882473243,0.7251874930631934,0.9454926245380479
ZFAND4,41.431942149197006,-0.050864493182651814,0.1442620251400498,-0.352584078403672,0.7244002755664266,0.9454926245380479
POLR3F,18.439717477652394,-0.05793394417714772,0.16463874612873852,-0.35188523685576745,0.7249243312971876,0.9454926245380479
TRIM36,91.73855507689342,-0.061296005370811146,0.17398140121593522,-0.35231355157747146,0.7246031261825749,0.9454926245380479
IGF2R,218.40511924789422,-0.058041591650135935,0.1646647012095552,-0.35248350875316736,0.7244756840012533,0.9454926245380479
HSP90AB1,382.1278743927181,-0.10577721203857364,0.3002867685563565,-0.35225398890235093,0.7246477909880239,0.9454926245380479
SLC35D1,54.46940796082254,0.05474822521847775,0.15580843791284127,0.3513816449986087,0.7253020507502821,0.9454980587579332
AC108866.1,57.155904807020434,-0.08415971052431032,0.2395598448429715,-0.3513097555204878,0.7253559769618774,0.9454980587579332
AC005261.3,5.621655504365721,0.09730746915523232,0.2771430459326626,0.35110918561122806,0.7255064369908006,0.9455225036138619
ZNF780B,142.1840734466196,0.052496342273735876,0.14948413391256005,0.3511833724403376,0.7254507835769051,0.9455225036138619
SLC6A8,8.949879071027375,-0.12145456102055197,0.34617635430781535,-0.3508459185879467,0.7257039461262169,0.9456082456194048
OAS3,19.965316065511924,-0.15002406163820295,0.42750541116898033,-0.35092903555997995,0.7256415878405074,0.9456082456194048
NRBF2,31.49719750334649,-0.06807324660483953,0.19438343598334948,-0.3502008607907855,0.7261879608027012,0.9456217536790492
SYNM,10.598197525278428,-0.12350974879859128,0.3522108531182658,-0.3506699118017213,0.7258360007483566,0.9456217536790492
MCTS1,42.496805025271,0.05296932055513661,0.15127797786823208,0.35014561472572414,0.7262294193934693,0.9456217536790492
MCEE,36.44674287495139,-0.06457089520701971,0.18426876026493813,-0.35041694052850253,0.7260258146706436,0.9456217536790492
AC093673.1,4.900867956931938,0.11082506685809868,0.3166843024208142,0.3499544057312727,0.726372915540203,0.9456217536790492
AVPI1,6.742081535562698,-0.20978746668743428,0.5992303469985595,-0.3500948637501809,0.726267505417693,0.9456217536790492
TEX264,26.670539663297635,0.07880143748628028,0.22512800066558042,0.3500294821315319,0.726316571992392,0.9456217536790492
CCDC28A,21.96779226097699,-0.0910979822333536,0.26005041752081454,-0.3503089250993495,0.7261068678629297,0.9456217536790492
PABPC3,18.669549995791638,-0.10754220880768199,0.3069777108579301,-0.35032578914973,0.7260942131250396,0.9456217536790492
ERC1,515.6463931813439,0.03750533270948311,0.10696332291818236,0.35063731834669554,0.7258604559067419,0.9456217536790492
AC092535.3,36.489479742581736,0.12364545094834727,0.35346017746754094,0.34981437466092463,0.7264780104066715,0.9456728262392555
NANS,54.532052375211315,-0.08562236025060434,0.24533091006125304,-0.3490076331157234,0.7270835790661139,0.945724948737659
SNRPB,23.58654501174003,-0.07488837759397844,0.21440123254707813,-0.34929079793202444,0.7268710061264498,0.945724948737659
TAZ,59.87823412623273,-0.03450246236731876,0.09887418188055044,-0.3489532020502689,0.7271244430885273,0.945724948737659
ZNF563,8.410601319715253,0.07644601306892845,0.21889000487858518,0.34924396438901745,0.726906162800464,0.945724948737659
B3GLCT,51.1726405204349,-0.0767142420764634,0.21978990894859146,-0.3490344140158261,0.7270634736394765,0.945724948737659
LAIR1,156.04352908675602,-0.0676082500701527,0.193680379905347,-0.34907123841451226,0.7270358284884506,0.945724948737659
SLFNL1,6.126950858786601,-0.11340166094066167,0.32489371021542635,-0.34904234023326813,0.7270575231666596,0.945724948737659
TACR3,5.563328753639646,0.1299188221329366,0.3723399517650539,0.34892528055897487,0.7271454053980355,0.945724948737659
KMT2E,513.0004653435126,0.05086938232893791,0.14580618816359406,0.348883562279693,0.7271767261501432,0.945724948737659
AKIRIN1,72.13721684156171,0.056261152988782065,0.16121547313827667,0.34898109898251595,0.727103499420915,0.945724948737659
NKX6-2,24.36316016218847,-0.2040943979519463,0.585190184907654,-0.34876592809592916,0.7272650445943456,0.9457541445779923
AC073896.1,6.920837195679399,-0.08471614025134984,0.24311956533651163,-0.3484546384989246,0.7274987748596213,0.9459724152720923
ZNF83,126.25305764108683,-0.03551272479674611,0.10197167683330127,-0.3482606729592249,0.727644425754977,0.9460761265045694
SPDYE1,7.228500556757378,-0.11546239393812954,0.33191595583796074,-0.34786635564605867,0.7279405533676169,0.9462040978863157
ZNF277,174.71785477356653,-0.07926569616315575,0.22782619990562833,-0.3479217763189208,0.7278989306469863,0.9462040978863157
NUCB2,31.14812296925292,-0.09454147224996076,0.271643406042372,-0.34803521877212,0.7278137341926176,0.9462040978863157
SFI1,37.064957242189855,-0.06065444343147027,0.1744880200094329,-0.3476137985186104,0.728130242110758,0.9462793280436518
SLIT3,9.690940050675696,-0.10811142665278282,0.31097414933582396,-0.34765406347661476,0.7280999990871131,0.9462793280436518
POLR3K,11.593273189648588,0.09292589349411975,0.2676038594882077,0.34725169387257904,0.7284022380490605,0.9462902039367
BAIAP2L1,97.04824209193974,0.12481877713600634,0.35927341493850323,0.3474200203690873,0.7282757948646126,0.9462902039367
NPIPB3,6.194989307240524,-0.1062441281715383,0.30574015487922135,-0.34749811719533097,0.728217132746932,0.9462902039367
ERO1A,75.07176291195029,0.06193982124623751,0.17833495973509245,0.3473229328576179,0.7283487239785558,0.9462902039367
EPHB6,9.894291796415013,-0.10069097407181118,0.2904920028106459,-0.3466221895872483,0.7288751733870714,0.9463985426769989
RP2,59.24458037556942,-0.05142498302359877,0.1482644987649553,-0.3468462339398128,0.7287068410245339,0.9463985426769989
AC034114.2,6.238197257511565,0.12237636060943016,0.35294657816030284,0.3467277151327098,0.728795886722807,0.9463985426769989
RSRC2,138.88061768891012,-0.04392011031470247,0.1266207569385634,-0.3468634320043797,0.7286939200572584,0.9463985426769989
AL445248.1,8.428836926526774,0.08733575615041703,0.251968143159325,0.34661427851691834,0.728881117490058,0.9463985426769989
ACADS,9.908688729014333,0.09964813134006768,0.2874165483913404,0.3467028321709189,0.7288145822855769,0.9463985426769989
CCDC191,27.34514937707012,0.07679836640733101,0.2216862348112892,0.3464282140598659,0.7290209245482062,0.9464944782225467
AC104827.1,5.113272804405363,0.16636099453591002,0.4812265381342435,0.3457020370923554,0.729566653176529,0.9466038321262067
ZDHHC17,132.30910778914497,0.028193418650931466,0.0815009008036139,0.3459276937179732,0.7293970554746326,0.9466038321262067
RNF175,27.51954796595501,-0.11534466325543377,0.3335766570300553,-0.3457815792099661,0.7295068698613996,0.9466038321262067
ST3GAL5,125.8385902131438,0.04893746852940469,0.14153275349437905,0.34576779806201,0.7295172275608124,0.9466038321262067
FMNL3,619.7361301619211,0.068716126516632,0.19867338017214406,0.3458748547847311,0.7294367666678305,0.9466038321262067
DHRS4,20.945349798641065,0.07506489140893437,0.21690497212608437,0.3460727095057093,0.7292880723343174,0.9466038321262067
ADI1,25.969056032765856,0.061067919944323396,0.17643870523558305,0.3461140788966048,0.7292569831624975,0.9466038321262067
SPG11,280.07028462049453,0.03211369455368998,0.09293298828396915,0.3455575371746607,0.7296752625384891,0.9466359616351391
CRK,135.33894718139854,-0.061709949789181665,0.1786138428182771,-0.3454936572411455,0.7297232778505167,0.9466359616351391
IP6K2,58.10260956181,-0.04328638994669972,0.12533823507109135,-0.34535662579058857,0.7298262810291284,0.9466840494187574
LINC01285,11.913818737072967,-0.09867809685565461,0.28630878317716774,-0.34465619866992575,0.730352851009247,0.9472815026911263
ZNF668,7.803447000988944,-0.09727465159066989,0.2823612660803703,-0.3445042336755282,0.730467112668866,0.9473441246228506
TRIP6,12.381945952473739,0.0785920689299218,0.228239891642518,0.3443397574557959,0.7305907881923328,0.9474189429972466
ASNSD1,21.79113734305597,-0.0663098533848918,0.19268446067123018,-0.34413700593133795,0.7307432539187528,0.9475310791804799
EIF5B,125.01326893038431,-0.06751775057263418,0.19641608392382398,-0.34374858323119595,0.7310353709455897,0.9478242600719503
LILRA2,40.962194287625834,0.07147161395148302,0.20822038050503272,0.343249847964597,0.7314105067891132,0.9480538102805893
DHX33,11.774265999466634,0.08971578598347409,0.2612462053152842,0.34341469524964335,0.731286505790099,0.9480538102805893
MLEC,92.00333879411636,0.07734486345992819,0.2253268934940148,0.34325624545115674,0.7314056943574074,0.9480538102805893
DPH1,7.278910975703275,0.09797302356454067,0.28551967988455,0.34313930165569007,0.7314936655786554,0.9480760110469699
AC233296.1,9.715173154206983,0.11262471438107267,0.32845951011255237,0.3428876647306691,0.7316829719651503,0.9481048238692318
HSPA5,157.5369749555567,0.17328569390214377,0.5054324028342762,0.3428464279900187,0.7317139959113357,0.9481048238692318
CHD2,319.56941492471196,-0.061560029602991145,0.17953516090105845,-0.3428856458758894,0.7316844908150874,0.9481048238692318
TSPOAP1,6.453370254774099,-0.11092092903703399,0.3238492855791663,-0.3425078700997131,0.7319687222855493,0.9481781770638684
RWDD2A,4.077185285076857,-0.1229063173912866,0.3588271527088873,-0.3425223438734559,0.731957831809477,0.9481781770638684
CCNI,222.60109274387293,0.03468829885291223,0.10124308435244198,0.34262388463153887,0.7318814311939317,0.9481781770638684
PATL2,37.13563748245865,0.08391574876885932,0.24529706377157132,0.3420984641177948,0.7322767932611323,0.9481831772567251
PDIA6,92.68766546141114,0.11720405801148281,0.34230070206079943,0.3424008694865751,0.7320492342430638,0.9481831772567251
MIR3681HG,6.522904789271293,-0.13068324236930984,0.3819342885971779,-0.34216158713924766,0.7322292914559682,0.9481831772567251
ZDHHC11,4.528620099063261,-0.15476926661044654,0.4524571270807659,-0.34206393787851513,0.7323027756372631,0.9481831772567251
XRCC1,12.105833177159539,0.07522432363188007,0.21989657006193555,0.3420895724325876,0.7322834845805855,0.9481831772567251
SEMA4D,239.85841479482607,0.07162299446986936,0.20952047698630843,0.34184245616503495,0.7324694567828496,0.9483134770503295
MUS81,26.541183021574458,-0.05815171614155857,0.17018122756316764,-0.34170464612481355,0.7325731752605211,0.9483622441971474
PLRG1,24.362640461049928,-0.05032097213436674,0.147418327108384,-0.3413481425370542,0.732841509350169,0.9486240886449447
AL135925.1,7.726327807202212,-0.08517530862441954,0.2505689392794072,-0.33992764174749246,0.733911019740261,0.9488572741645936
PCSK5,128.16552341272046,-0.08980320584398575,0.2640278786132074,-0.34012774073583585,0.7337603317489654,0.9488572741645936
ATXN7L1,281.4508391988017,0.04063926465711311,0.11947988565731568,0.34013478028989713,0.7337550306781819,0.9488572741645936
TMLHE,144.285269781439,0.05486824024255734,0.1611061026905214,0.34057207843924525,0.7334257522634511,0.9488572741645936
KDM4C,572.4740282793908,0.03649318732000148,0.10719483112238253,0.34043793845188136,0.7335267522872804,0.9488572741645936
CABIN1,107.43050983690817,0.04013629128411444,0.11824220080122468,0.3394413416880408,0.7342772790947765,0.9488572741645936
TRMT2A,15.075482276472826,0.07262891789142153,0.21395065851160475,0.33946573661740853,0.7342589044889616,0.9488572741645936
AIF1,119.92925984749257,0.12937073614733238,0.3796484373949673,0.3407645690182086,0.7332808255189134,0.9488572741645936
EXOSC4,6.265802369333687,0.1149032336389469,0.33823325574366,0.33971595544711813,0.7340704449139861,0.9488572741645936
PLXNB2,91.30394192207648,-0.03504502236051859,0.10307114261933234,-0.3400080902367472,0.7338504353867565,0.9488572741645936
SLC25A16,68.94965313202913,0.032655638955166245,0.09616881292292721,0.3395657902249196,0.7341835442887016,0.9488572741645936
AC007388.1,105.61078224855245,0.07275210671733921,0.21339994353918823,0.3409190532610389,0.7331645207365795,0.9488572741645936
WNT5A,152.35317457489006,-0.07192519508405196,0.21130393487116794,-0.34038739093005893,0.7335648129843264,0.9488572741645936
ZNF48,6.1021172498768195,0.09633512580590192,0.2837910061626808,0.3394579944886577,0.7342647359533505,0.9488572741645936
ARMC1,40.07639845072375,0.05348861754485625,0.1568849440105758,0.340941687439749,0.7331474809161225,0.9488572741645936
DNAH2,3.324336079928623,-0.12590391383924585,0.370032709388356,-0.3402507687694912,0.7336676884589133,0.9488572741645936
FAM217B,39.84981970889112,-0.05541156476983714,0.16267674200932036,-0.3406237676352186,0.7333868343766853,0.9488572741645936
C11orf45,7.927678370632593,-0.07871117469752055,0.23127140972836038,-0.34034113767011104,0.7335996408107769,0.9488572741645936
EXOSC9,17.697167100902753,-0.0548010140762677,0.16125139149595882,-0.339848317387333,0.7339707591539981,0.9488572741645936
AC060809.1,4.33575711111213,0.15104726072696795,0.4454737052355028,0.33907110330365237,0.7345561665545222,0.9491322389659673
CCNF,4.608817745249606,-0.12015749224684295,0.3548465223951139,-0.33861820438823464,0.7348973668719276,0.9494876625166144
NUDT19,22.027677520459836,-0.0521206842854133,0.1541057092383579,-0.33821384388035464,0.7352020440443328,0.949795838436974
NFKBIA,134.0050305358654,-0.10898405518627605,0.3226537474091061,-0.33777402575179344,0.7355334851015431,0.9497967244435612
COMMD5,24.164347585206823,0.07343386222486689,0.21738111676214222,0.3378115970635021,0.735505169939334,0.9497967244435612
ZNF880,5.286378331916477,-0.12952421792452534,0.38307022569333116,-0.3381213397363246,0.7352717498375523,0.9497967244435612
FAM155A,67.93118231871664,-0.09866937485647045,0.2919653011856712,-0.3379489770043703,0.7354016382771404,0.9497967244435612
FAM221A,21.54509232018776,0.0693131008720689,0.20519264908653145,0.337795243546171,0.7355174945246481,0.9497967244435612
TBC1D4,391.23836164475426,-0.06727909964940786,0.19937695814057974,-0.3374467153921051,0.7357801737712863,0.9500298322849038
CYB5A,22.243869977041665,-0.06578284446243012,0.19503456041795614,-0.3372881417604063,0.7358996980230301,0.9500987199185924
RAB40C,59.25687710668223,-0.04957796248041061,0.14746445919448667,-0.336202789141373,0.7367179497772636,0.9506437101681509
AC073320.1,6.91475306292215,0.10356709258019073,0.3076804310339613,0.33660604358929525,0.736413899697835,0.9506437101681509
NEIL1,12.072506039217085,-0.08334416105655429,0.24797546696506104,-0.33609841359144293,0.7367966546827935,0.9506437101681509
KIF16B,320.45135075438895,-0.07705401252681539,0.22946179270406264,-0.33580323599315776,0.7370192497701176,0.9506437101681509
CAPZB,711.32274391311,0.03082509375718692,0.09178741346326359,0.33583138029621196,0.7369980250409718,0.9506437101681509
NDUFAF1,15.876217245167801,-0.06451102436394869,0.19210410336833114,-0.33581283914721155,0.7370120076302824,0.9506437101681509
TMEM179B,49.27401602613824,-0.07295611250874351,0.21728501156339627,-0.33576228743903686,0.7370501310483253,0.9506437101681509
AL365275.1,23.57628041168925,0.12662896630765508,0.3763745255002764,0.3364440410501749,0.7365360431392058,0.9506437101681509
OPA3,30.833738691935483,-0.070272984539518,0.20923043990706564,-0.3358640576903213,0.7369733819807236,0.9506437101681509
LRRC17,6.487478040590575,-0.12296706724978299,0.3659674680435868,-0.3360054594665163,0.7368667495300767,0.9506437101681509
ZMYND8,289.5642278978758,0.033732766738499516,0.10030662721853743,0.33629649080918794,0.7366472959185156,0.9506437101681509
STAT3,394.32602045751185,-0.07098492919854642,0.21155791483981676,-0.3355342637607928,0.7372221024577095,0.9507801084243055
AMY2B,25.787742854571373,0.07251391268448731,0.2163837384218017,0.33511720064256545,0.7375366780928705,0.9510149639925851
B3GALNT2,69.63493503076694,-0.05054464967506073,0.15079545350456336,-0.33518682758914314,0.7374841579449034,0.9510149639925851
RAB11FIP3,66.05002212747505,0.04628701451615088,0.1381712083966867,0.3349975371371278,0.7376269440696088,0.9510215243774879
DTX1,3.759305127488291,-0.14409324317635883,0.43041807294698103,-0.33477507621783403,0.7377947630110772,0.9510215243774879
AC073342.1,12.783215116987526,-0.10453034621358351,0.31225529952809383,-0.3347592382629165,0.7378067112439641,0.9510215243774879
ALMS1,112.45858035470764,-0.04732163430882859,0.14130902964606884,-0.33488047032346924,0.7377152547810348,0.9510215243774879
AC007364.1,21.045171328210028,-0.09469122080843549,0.28326923926466835,-0.33427992765554815,0.7381683355340027,0.9511460972446568
CNFN,3.5205994349609946,-0.15764990297098466,0.47133733936976674,-0.3344736132761751,0.7380221990413687,0.9511460972446568
NRDC,320.0808767284363,-0.035115630781535935,0.10499972791951741,-0.3344354454751746,0.7380509960347617,0.9511460972446568
LAGE3,10.788652917973513,0.15566824728205736,0.46566258663287374,0.33429408277711925,0.7381576551236695,0.9511460972446568
SPOUT1,14.615777919652292,-0.07184980930004219,0.21511489534187664,-0.33400666739443174,0.7383745274675833,0.9513264057232197
NPIPB2,4.687663831968595,-0.14134478370015569,0.4241921278796009,-0.3332093511652196,0.738976259878531,0.9513720227896877
LAMTOR4,70.77784949946438,-0.09253494163048928,0.2775952209551694,-0.3333448656359734,0.7388739761850713,0.9513720227896877
POLR2J,17.98290276685262,0.11005420440198195,0.32999614459802784,0.3335014854068682,0.7387557683764032,0.9513720227896877
PMM2,98.8763862348439,-0.06312887761943205,0.18947971732353394,-0.33316957884014775,0.7390062801346557,0.9513720227896877
DNAJC17,44.47013147080374,0.04186597034025449,0.1255719992357647,0.3334021166745147,0.7388307656001025,0.9513720227896877
CDK2,7.615806028042643,-0.09525275639724154,0.2855267543515695,-0.3336036113798173,0.7386786927519311,0.9513720227896877
FBXO5,6.657355496534404,-0.1114665727753665,0.3345362142922286,-0.3331973281612995,0.7389853348317265,0.9513720227896877
FBXO34,198.34642224552937,-0.07673677491708467,0.2299398527281736,-0.3337254243082431,0.7385867625939906,0.9513720227896877
EFCAB11,70.9487672836549,0.07588647048492907,0.2274145359393303,0.3336922601340403,0.7386117906654831,0.9513720227896877
AC116667.1,38.99339273135184,0.07472792617995204,0.2245447544709392,0.332797469956589,0.7392871681695647,0.951601566347386
DTNBP1,245.08609213366677,-0.03322593284080223,0.09985020905875665,-0.3327577694028713,0.7393171383622434,0.951601566347386
ORC4,111.30821220837333,0.04778184035952308,0.1438051324781774,0.3322679763656838,0.7396869187053029,0.9516920019163329
