Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Sterol Homeostasis (GO:0055092),3.993370e-01,8.454190e-01,7.307692e-01,9.730908e-01,1.000000e+00,3/41,3.98%,RORA;CES1;CYP39A1
prerank,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),4.136337e-01,8.453057e-01,6.995305e-01,9.718106e-01,1.000000e+00,4/32,5.15%,MAGI2;PDGFRB;PPP1R1B;ITGA1
prerank,Response To Peptide (GO:1901652),4.341455e-01,8.452110e-01,6.619718e-01,9.704769e-01,1.000000e+00,5/27,11.41%,FYN;ERBIN;MMP2;IRS1;IRF5
prerank,Carboxylic Acid Transport (GO:0046942),4.191063e-01,8.446790e-01,7.146119e-01,9.702244e-01,1.000000e+00,6/36,9.72%,SLC6A11;SLC38A2;SLC13A3;SLC16A9;SLC36A1;SLC7A2
prerank,Organic Anion Transport (GO:0015711),3.883592e-01,8.442645e-01,7.053571e-01,9.696310e-01,1.000000e+00,7/52,6.04%,SLC4A4;MGST1;SLCO1A2;SLCO1C1;SLCO3A1;SLC26A6;SLC22A3
prerank,Cholesterol Homeostasis (GO:0042632),4.002897e-01,8.442607e-01,7.427293e-01,9.681071e-01,1.000000e+00,3/40,3.98%,RORA;CES1;CYP39A1
prerank,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),4.864039e-01,8.434332e-01,6.953488e-01,9.684660e-01,1.000000e+00,5/16,11.69%,GJA1;FGF2;FOXJ2;MMP2;LDLRAP1
prerank,Negative Regulation Of Inflammatory Response (GO:0050728),3.682582e-01,8.432798e-01,7.797468e-01,9.672508e-01,1.000000e+00,4/74,4.50%,RORA;FYN;TYRO3;MFHAS1
prerank,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),3.902294e-01,8.411068e-01,6.967593e-01,9.706937e-01,1.000000e+00,7/45,4.09%,CNTN2;DSCAML1;CADM1;CDH2;IGSF11;HMCN1;NEXN
prerank,Response To Ionizing Radiation (GO:0010212),-3.931319e-01,-8.408207e-01,7.682927e-01,9.302980e-01,1.000000e+00,12/64,13.13%,GADD45A;SMPD1;BLM;BRCA1;CDKN1A;FANCD2;GRB2;NABP2;INO80;RHOB;RAD51AP1;PAXIP1
prerank,Peptidyl-Threonine Modification (GO:0018210),-3.873805e-01,-8.403602e-01,7.366609e-01,9.303080e-01,1.000000e+00,5/57,5.74%,CHEK1;PRKCA;CDK5R1;ACVR1B;CDK5
prerank,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),-4.482658e-01,-8.403333e-01,7.382199e-01,9.294269e-01,1.000000e+00,4/27,4.03%,PINK1;BUB1B;MAD2L1;PIN1
prerank,Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617),-4.923328e-01,-8.390178e-01,7.020484e-01,9.312095e-01,1.000000e+00,6/15,28.22%,COA3;FASTKD3;COA5;PET100;TMEM223;COX18
prerank,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),-4.297341e-01,-8.380484e-01,7.235189e-01,9.322484e-01,1.000000e+00,10/32,10.09%,TNF;OCRL;SOCS3;OSM;VEGFA;PARP14;SH2B3;PTPN2;LYN;PPP2R1A
prerank,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),4.263169e-01,8.378012e-01,7.117117e-01,9.764786e-01,1.000000e+00,2/30,1.29%,GPRC5B;ERBB3
prerank,Phosphorylation (GO:0016310),3.030922e-01,8.375269e-01,9.813333e-01,9.755293e-01,1.000000e+00,35/372,10.52%,BMPR1B;DMPK;FYN;DGKG;CDKL1;DGKB;TNIK;CDK18;ALK;NEK10;MYLK3;PIK3CA;DGKI;EPHA3;RUNX3;CDC42BPA;DYRK2;TGFB2;EPHB1;CDKL4;COQ8A;MKNK2;FGFR1;ACVR2B;FER;INSR;MAP4K5;SGK3;DAPK2;PXK;ACVR1C;GRK4;CDKL3;ULK1;GRK3
prerank,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),-4.707133e-01,-8.369184e-01,7.120141e-01,9.335948e-01,1.000000e+00,3/17,4.85%,CALM3;ATP1B1;CALM1
prerank,Positive Regulation Of Viral Genome Replication (GO:0045070),-4.482228e-01,-8.364695e-01,7.121212e-01,9.335802e-01,1.000000e+00,4/24,13.93%,TOP2A;PPIA;IFIT1;VAPB
prerank,Fatty Acid Beta-Oxidation (GO:0006635),-4.130999e-01,-8.364430e-01,7.308378e-01,9.326885e-01,1.000000e+00,11/42,20.07%,ACOXL;DECR2;ETFB;CRAT;ACOT8;ETFA;CPT2;HSD17B10;ETFDH;ECHS1;ACAA1
prerank,Fatty Acid Catabolic Process (GO:0009062),3.883626e-01,8.359683e-01,7.178330e-01,9.775154e-01,1.000000e+00,14/52,24.76%,SLC27A4;HSD17B4;AUH;ABCD4;LPIN1;NUDT7;HACL1;EHHADH;ABCD3;SLC25A17;LPIN2;ACAD10;ECI1;BDH2
prerank,Protein Localization To Cilium (GO:0061512),-4.387491e-01,-8.358193e-01,7.264654e-01,9.329983e-01,1.000000e+00,8/30,16.19%,TUB;SNX10;TTC26;FSIP2;ATP6V1D;TMEM107;EHD1;IFT20
prerank,Ribosomal Large Subunit Assembly (GO:0000027),4.587369e-01,8.355894e-01,6.728538e-01,9.768263e-01,1.000000e+00,4/17,12.80%,TRAF7;RPL10;RPL23A;RPL11
prerank,Glycoprotein Biosynthetic Process (GO:0009101),-3.856392e-01,-8.353797e-01,7.552448e-01,9.329324e-01,1.000000e+00,7/63,10.61%,CHST10;ST8SIA3;B4GAT1;ST6GALNAC2;B3GALT2;ST8SIA6;SERP2
prerank,Regulation Of Cellular Component Size (GO:0032535),-4.192310e-01,-8.340310e-01,7.207207e-01,9.346927e-01,1.000000e+00,9/37,30.48%,PEX11B;PPP1R15A;LAMTOR5;RAB3B;VAV1;MYO3B;EZR;ATP13A2;BLOC1S2
prerank,Activation Of Phospholipase C Activity (GO:0007202),-4.824007e-01,-8.333424e-01,7.145390e-01,9.351085e-01,1.000000e+00,4/16,10.74%,HTR2A;LPAR2;P2RY6;C5AR1
prerank,Regulation Of Protein Localization To Cell Periphery (GO:1904375),-4.682067e-01,-8.330965e-01,7.070524e-01,9.346476e-01,1.000000e+00,3/18,16.98%,CDK5;PLK1;VTI1B
prerank,Positive Regulation Of Biomineral Tissue Development (GO:0070169),4.246448e-01,8.330538e-01,7.101124e-01,9.809039e-01,1.000000e+00,7/29,7.85%,BMPR1B;BMP7;PKDCC;PTN;P2RX7;GPM6B;ACVR2B
prerank,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),-4.666674e-01,-8.328551e-01,7.195122e-01,9.341708e-01,1.000000e+00,9/19,25.55%,CALM3;CALM1;JPH4;JPH3;SELENON;FKBP1B;GSTO1;PDE4D;CAMK2D
prerank,Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469),4.444688e-01,8.309123e-01,6.821346e-01,9.838930e-01,1.000000e+00,2/18,9.78%,WFS1;KCTD17
prerank,Phagocytosis (GO:0006909),-3.918072e-01,-8.307012e-01,7.562278e-01,9.374802e-01,1.000000e+00,10/56,7.04%,MARCO;ANXA3;CD36;CD93;SYT7;ITGAM;SLC11A1;MYD88;P2RY6;CEACAM4
prerank,Cardiac Muscle Cell Differentiation (GO:0055007),-4.828621e-01,-8.304844e-01,7.165775e-01,9.369868e-01,1.000000e+00,3/16,9.64%,MESP1;VEGFA;ALPK3
prerank,Positive Regulation Of Biosynthetic Process (GO:0009891),4.215052e-01,8.298740e-01,7.470449e-01,9.846014e-01,1.000000e+00,7/28,10.18%,SORBS1;RGCC;PLCG2;SIRT4;LARP6;APOE;CREBL2
prerank,Cellular Response To Nutrient Levels (GO:0031669),-3.845487e-01,-8.295085e-01,7.584369e-01,9.380412e-01,1.000000e+00,2/64,4.60%,MAP1LC3A;KCNB1
prerank,Vesicle Coating (GO:0006901),-4.486641e-01,-8.292223e-01,7.158470e-01,9.376259e-01,1.000000e+00,13/26,36.86%,AP3M2;TRAPPC2;TRAPPC11;PREB;TMED10;KLHL12;AP3D1;CSNK1D;CUL3;TRAPPC10;TRAPPC6A;TRAPPC9;TRAPPC3
prerank,Negative Regulation Of Ossification (GO:0030279),4.543801e-01,8.290325e-01,7.056277e-01,9.848898e-01,1.000000e+00,4/16,9.96%,GREM1;SOX9;LRP4;TMEM53
prerank,Hematopoietic Progenitor Cell Differentiation (GO:0002244),-4.780724e-01,-8.283750e-01,7.066895e-01,9.383762e-01,1.000000e+00,5/17,9.44%,BATF;PLEK;SBDS;INHBA;LYN
prerank,Proteolysis Involved In Protein Catabolic Process (GO:0051603),-3.840234e-01,-8.278432e-01,7.693662e-01,9.384640e-01,1.000000e+00,6/60,6.86%,UBB;CTSB;FBXO44;ISG15;PRPF19;TNFAIP3
prerank,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),4.646343e-01,8.271980e-01,6.744186e-01,9.874806e-01,1.000000e+00,3/16,5.15%,MAGI2;PDGFRB;ITGA1
prerank,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),-4.212315e-01,-8.266970e-01,7.432188e-01,9.397895e-01,1.000000e+00,8/36,13.16%,TNF;ID2;NDRG4;TNFAIP3;TRIB1;STAT1;OGN;XRCC6
prerank,Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),4.451468e-01,8.264435e-01,7.301587e-01,9.875245e-01,1.000000e+00,4/20,9.27%,SEMA4B;SEMA3D;SEMA6A;SEMA3B
prerank,peptidyl-L-cysteine S-palmitoylation (GO:0018230),4.529146e-01,8.260916e-01,7.126949e-01,9.852735e-01,1.000000e+00,3/20,4.52%,ZDHHC11B;ZDHHC9;ZDHHC15
prerank,peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231),4.529146e-01,8.260916e-01,7.126949e-01,9.852735e-01,1.000000e+00,3/20,4.52%,ZDHHC11B;ZDHHC9;ZDHHC15
prerank,Regulation Of Cellular Senescence (GO:2000772),4.284363e-01,8.254825e-01,7.242206e-01,9.850453e-01,1.000000e+00,7/25,22.83%,ARG2;YPEL3;MAP3K3;NEK4;SIRT6;ZKSCAN3;AKT3
prerank,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),4.119393e-01,8.246190e-01,7.494145e-01,9.852416e-01,1.000000e+00,4/30,2.91%,KANK1;CORO2B;CDKN2A;SPOCK1
prerank,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),4.745455e-01,8.245447e-01,6.889401e-01,9.838761e-01,1.000000e+00,4/15,14.29%,APOC1;ASXL3;SLC27A1;WDTC1
prerank,Positive Regulation Of Protein Targeting To Membrane (GO:0090314),-4.474580e-01,-8.245353e-01,7.250438e-01,9.430421e-01,1.000000e+00,3/22,4.60%,HRAS;ITGAM;KCNB1
prerank,Regulation Of Cell Adhesion (GO:0030155),3.448983e-01,8.244658e-01,8.259861e-01,9.825190e-01,1.000000e+00,14/104,7.58%,PLXNB1;ERBB3;PLXNA1;LAMA2;FRMD5;CXCR4;LAMC1;ADAM22;TNC;LAMB2;LAMA1;TNPO1;PLXND1;PKP4
prerank,Negative Regulation Of GTPase Activity (GO:0034260),-4.697972e-01,-8.236729e-01,7.192029e-01,9.438834e-01,1.000000e+00,1/15,2.50%,HRAS
prerank,protein-RNA Complex Assembly (GO:0022618),-3.447505e-01,-8.231230e-01,8.674912e-01,9.439759e-01,1.000000e+00,6/131,11.46%,CELF4;CELF3;PRPF19;CELF5;SRSF1;SART3
prerank,Protein Modification By Small Protein Conjugation (GO:0032446),3.041441e-01,8.230529e-01,9.726368e-01,9.840311e-01,1.000000e+00,17/290,6.84%,EYA1;FBXL7;ARRDC4;RNF144A;FBXO32;PDZRN3;DCUN1D4;KLHL24;ANAPC16;HECW2;PIAS4;KLHL21;MIB1;TRIM28;SH3RF1;ARRB1;RNF220
prerank,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),-4.632640e-01,-8.227271e-01,7.385159e-01,9.438072e-01,1.000000e+00,4/18,14.92%,HS3ST1;HS6ST2;NDST1;HS6ST3
prerank,Phospholipid Catabolic Process (GO:0009395),4.359733e-01,8.213383e-01,6.903073e-01,9.861461e-01,1.000000e+00,2/21,6.40%,ENPP6;ENPP2
prerank,Protein Acetylation (GO:0006473),4.257378e-01,8.203152e-01,7.302326e-01,9.867953e-01,1.000000e+00,7/24,16.46%,MAPT;KAT2B;NAA16;FOXO1;CLOCK;ING4;CREBBP
prerank,"mRNA Cis Splicing, Via Spliceosome (GO:0045292)",-4.605497e-01,-8.198052e-01,7.196429e-01,9.485605e-01,1.000000e+00,4/17,23.69%,NCBP2;SRSF1;DCPS;HNRNPC
prerank,Phosphatidylcholine Metabolic Process (GO:0046470),4.064200e-01,8.197903e-01,7.602740e-01,9.864679e-01,1.000000e+00,7/34,12.44%,PCYT1B;SLC44A1;ENPP2;ABHD4;SLC27A1;MBOAT2;CHPT1
prerank,Protein Deubiquitination (GO:0016579),-3.655897e-01,-8.194636e-01,8.003384e-01,9.482584e-01,1.000000e+00,11/84,15.90%,UCHL1;TNFAIP3;USP11;USP6;USP5;DESI1;ZC3H12A;SENP8;JOSD1;DEPDC1B;SPATA2
prerank,Positive Regulation Of Wound Healing (GO:0090303),-4.411307e-01,-8.192993e-01,7.382199e-01,9.476624e-01,1.000000e+00,4/26,5.21%,DMTN;HRAS;CLDN1;HBEGF
prerank,Regulation Of GTPase Activity (GO:0043087),-3.332168e-01,-8.192350e-01,8.834783e-01,9.468428e-01,1.000000e+00,16/162,9.43%,RGS8;THY1;RGS16;CCL3;HRAS;OCRL;EZH2;CCL2;PIN1;CCL3L1;STMN3;SOD1;EPHB3;RGL4;RAP1GAP;CHN1
prerank,Cellular Response To Chemical Stress (GO:0062197),3.539750e-01,8.183569e-01,8.192488e-01,9.879674e-01,1.000000e+00,9/75,10.23%,PRKD1;PRR5L;PPARGC1A;PIK3CA;STX2;FOXO1;SIRT2;STOX1;ATG7
prerank,Monocarboxylic Acid Metabolic Process (GO:0032787),3.640282e-01,8.182987e-01,8.392435e-01,9.865501e-01,1.000000e+00,5/68,5.67%,CYP2J2;ACOT11;FA2H;SLC27A4;GGT5
prerank,Axoneme Assembly (GO:0035082),4.528874e-01,8.178713e-01,6.947608e-01,9.859195e-01,1.000000e+00,3/18,3.81%,CCDC40;HYDIN;SPAG1
prerank,Organophosphate Biosynthetic Process (GO:0090407),4.151843e-01,8.176482e-01,7.553444e-01,9.848819e-01,1.000000e+00,6/29,9.87%,FGF2;ITPKB;CPS1;DDR2;AGPAT5;GPHN
prerank,Cellular Response To Glucose Starvation (GO:0042149),-4.062077e-01,-8.175733e-01,7.907801e-01,9.491477e-01,1.000000e+00,11/37,23.14%,ZC3H12A;ATF4;BECN1;TBL2;SUV39H1;TP53;XBP1;RRP8;ATG14;SESN2;PRKAA2
prerank,Negative Regulation Of Neuron Projection Development (GO:0010977),-4.060382e-01,-8.174476e-01,7.408759e-01,9.484301e-01,1.000000e+00,6/43,7.09%,STMN2;THY1;STX1B;CRMP1;MT3;PTPRO
prerank,Sulfur Compound Transport (GO:0072348),4.542689e-01,8.171668e-01,7.123894e-01,9.843051e-01,1.000000e+00,2/16,10.78%,SLC26A6;SLC27A1
prerank,Carboxylic Acid Metabolic Process (GO:0019752),4.504902e-01,8.171020e-01,7.082353e-01,9.829469e-01,1.000000e+00,2/18,3.78%,CYP2J2;CSGALNACT1
prerank,Regulation Of Macromolecule Metabolic Process (GO:0060255),-3.462028e-01,-8.168280e-01,8.476027e-01,9.486864e-01,1.000000e+00,14/112,12.33%,SLC8A2;NOVA2;STX1B;AFF2;IL10;PIN1;ATP1B1;NFKBIZ;TCF19;NELL1;TMPRSS4;IGF2BP3;SART3;ZC3H12A
prerank,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),-3.646042e-01,-8.164684e-01,7.815275e-01,9.484429e-01,1.000000e+00,5/76,3.90%,CDKN2D;CENPE;ID2;NPM2;E2F1
prerank,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),4.376967e-01,8.164614e-01,7.142857e-01,9.828085e-01,1.000000e+00,3/21,3.37%,ARRDC4;BMI1;DCUN1D4
prerank,Signal Transduction By P53 Class Mediator (GO:0072331),4.085121e-01,8.163800e-01,7.606264e-01,9.814876e-01,1.000000e+00,2/30,3.43%,GREM1;BOK
prerank,Monoatomic Cation Homeostasis (GO:0055080),3.739578e-01,8.160890e-01,7.843602e-01,9.805457e-01,1.000000e+00,6/50,7.10%,SLC39A12;TMTC2;SLC24A4;WFS1;SLC12A2;SLC40A1
prerank,Regulation Of RNA Splicing (GO:0043484),3.474023e-01,8.156995e-01,8.454106e-01,9.798442e-01,1.000000e+00,6/90,5.60%,SGF29;TMEM98;AHNAK;SLC38A2;KAT2B;KAT2A
prerank,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),-3.619051e-01,-8.155260e-01,8.066667e-01,9.493061e-01,1.000000e+00,16/79,11.18%,AKAP12;MARCO;CXCL10;ADGRL2;GPR26;FPR2;GNAZ;RIMS2;ADGRB2;ADM;ADGRG5;FPR1;ADGRE2;OPRK1;GNAL;ADGRE1
prerank,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),-3.923060e-01,-8.153695e-01,7.993019e-01,9.486748e-01,1.000000e+00,9/49,17.61%,MED29;MED18;GTF2A1;ZNHIT1;MED8;PAXIP1;TAF7;TAF2;MDC1
prerank,Lysosome Organization (GO:0007040),4.060746e-01,8.152100e-01,7.568807e-01,9.793248e-01,1.000000e+00,1/35,0.37%,SRPX
prerank,Negative Regulation Of T Cell Proliferation (GO:0042130),-4.395133e-01,-8.144579e-01,7.473310e-01,9.494741e-01,1.000000e+00,3/25,3.34%,TNFRSF21;CD80;IL10
prerank,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),-4.005491e-01,-8.140871e-01,7.755474e-01,9.492742e-01,1.000000e+00,3/43,2.60%,IL1B;TNF;TERF2IP
prerank,Regulation Of Golgi Organization (GO:1903358),-4.681486e-01,-8.132470e-01,7.124542e-01,9.499930e-01,1.000000e+00,8/15,33.61%,MAP2K2;STX18;RBSN;MYO5A;ARMH3;MAPK3;MAP2K1;EHD3
prerank,Regulation Of RNA Metabolic Process (GO:0051252),3.552417e-01,8.131735e-01,8.314607e-01,9.820474e-01,1.000000e+00,6/81,5.60%,SGF29;MITF;TMEM98;AHNAK;KAT2B;KAT2A
prerank,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),-3.095509e-01,-8.123192e-01,9.702479e-01,9.508052e-01,1.000000e+00,50/324,19.67%,UCHL1;PINK1;PSMD12;SPSB1;UHRF1;PSMC1;SIAH3;PSMC6;CUL1;TNFAIP3;SKP1;PSMC5;RNF40;UBE2L3;PSMB6;RNF187;PSMD7;RNF149;WDR81;ANKRD9;NHLRC3;RNF19B;PSMB5;PSMD4;PSMD2;KCTD10;PSMB7;FBXO21;UBAP1;IFI27;ARRDC1;RMND5B;COPS3;RNF11;VPS37B;DDIT3;PJA2;VPS37C;KIF14;PSMA5;RNF7;AXIN1;STUB1;TRIM25;VCP;CSNK1A1;KCTD5;RNF8;RNF34;RNF213
prerank,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),3.480347e-01,8.118615e-01,8.580786e-01,9.832177e-01,1.000000e+00,10/79,10.68%,RNF144A;NUPR1;SH3RF1;BAG2;DAB2IP;BAG6;DVL1;SIRT2;RNF19A;MDM2
prerank,Regulation Of Cell Development (GO:0060284),3.860518e-01,8.116539e-01,7.720090e-01,9.821497e-01,1.000000e+00,1/38,0.17%,YAP1
prerank,Positive Regulation Of Cellular Catabolic Process (GO:0031331),-3.368315e-01,-8.105881e-01,8.779661e-01,9.531558e-01,1.000000e+00,11/121,10.35%,IL1B;TNF;OPTN;GAPDHS;BNIP3;PTPN1;MLXIPL;ENDOG;BAD;GRSF1;RNF152
prerank,Cellular Response To Peptide (GO:1901653),-3.943054e-01,-8.101582e-01,7.714808e-01,9.530209e-01,1.000000e+00,8/44,10.71%,GRIN1;CD36;FPR2;CDK5;ICAM1;NOD2;NOD1;LDOC1
prerank,Protein Lipidation (GO:0006497),3.726271e-01,8.101521e-01,8.189845e-01,9.836312e-01,1.000000e+00,12/55,19.35%,ZDHHC9;ZDHHC15;PIGA;ATG7;ZDHHC8;PIGW;PIGP;GPLD1;ZDHHC2;ATG16L2;PIK3C3;ATG12
prerank,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),-4.320604e-01,-8.097588e-01,7.464539e-01,9.528380e-01,1.000000e+00,6/26,9.63%,TNFRSF21;CD80;IL10;CR1;LYN;IL4I1
prerank,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),4.283486e-01,8.094016e-01,7.453704e-01,9.835919e-01,1.000000e+00,6/26,11.75%,GJA1;FGF2;FOXJ2;MMP2;LDLRAP1;PDCD4
prerank,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),-4.290519e-01,-8.091863e-01,7.432188e-01,9.529570e-01,1.000000e+00,3/25,2.85%,NSG1;CYP46A1;CHRNA7
prerank,Positive Regulation Of Cellular Component Organization (GO:0051130),-3.628920e-01,-8.087134e-01,8.266667e-01,9.528995e-01,1.000000e+00,8/83,5.86%,CALY;TNF;BNIP3;VEGFA;SMPD1;CLIP3;TRABD2A;CHAF1B
prerank,Skeletal System Morphogenesis (GO:0048705),4.294969e-01,8.079716e-01,6.990950e-01,9.849700e-01,1.000000e+00,4/19,4.11%,DSCAML1;FGFR3;LTF;FGFR2
prerank,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),-3.131325e-01,-8.072755e-01,9.629630e-01,9.546419e-01,1.000000e+00,19/225,10.50%,DMTN;CCDC28B;OCRL;CCDC65;KIF3A;B9D2;SNX10;PLK4;TTC26;PTPRO;TMEM237;IFT22;RILPL2;ACTR3;NELL1;ATP6V1D;IFT27;ACTR2;FAM161A
prerank,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),-3.980598e-01,-8.069890e-01,7.671958e-01,9.542516e-01,1.000000e+00,7/43,6.51%,TNF;GADD45A;VEGFA;PRKCA;ATP5F1A;MAP2K3;ATP5F1B
prerank,Actin Filament Polymerization (GO:0030041),-4.352239e-01,-8.068183e-01,7.456446e-01,9.536259e-01,1.000000e+00,2/27,2.24%,DIAPH3;WASF3
prerank,Cholesterol Transport (GO:0030301),4.040625e-01,8.062739e-01,7.612613e-01,9.868686e-01,1.000000e+00,3/32,4.15%,ABCA8;CES1;APOC1
prerank,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),3.599911e-01,8.061753e-01,8.222749e-01,9.855909e-01,1.000000e+00,5/59,4.70%,DPF3;CDKN2A;PLCG2;CDKN2C;SOX2
prerank,Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532),-4.674544e-01,-8.055743e-01,7.487179e-01,9.549134e-01,1.000000e+00,2/16,6.86%,RAB7B;TNFAIP3
prerank,Myotube Differentiation (GO:0014902),4.573250e-01,8.055686e-01,7.193764e-01,9.853287e-01,1.000000e+00,7/16,20.28%,DOCK1;KCNH1;SORT1;JAM2;DOCK5;ADAMTS15;NOS1
prerank,Response To UV (GO:0009411),3.496887e-01,8.045744e-01,8.433735e-01,9.858521e-01,1.000000e+00,5/82,8.33%,PTPRK;EGFR;AQP1;GTF2H2;SCARA3
prerank,Protein K48-linked Ubiquitination (GO:0070936),-3.658476e-01,-8.041512e-01,8.158845e-01,9.565850e-01,1.000000e+00,17/66,25.57%,CUL1;TNFAIP3;SKP1;UBE2Q2;RNF187;RNF152;UBE2T;IFI27;TRIM25;RNF8;RNF34;UBE2D2;FBXO7;DTX3L;SKP2;RNF5;CDC34
prerank,Cellular Response To Light Stimulus (GO:0071482),3.742202e-01,8.039673e-01,7.981651e-01,9.855354e-01,1.000000e+00,1/45,1.13%,PTPRK
prerank,Regulation Of Wound Healing (GO:0061041),-4.160551e-01,-8.038673e-01,7.686833e-01,9.561637e-01,1.000000e+00,5/31,6.86%,DMTN;HRAS;CLDN1;HBEGF;TNFAIP3
prerank,Sulfur Compound Biosynthetic Process (GO:0044272),-3.813047e-01,-8.036264e-01,7.923875e-01,9.556658e-01,1.000000e+00,4/51,5.08%,CDO1;B4GAT1;CHPF;PAPSS2
prerank,Dicarboxylic Acid Metabolic Process (GO:0043648),-3.959653e-01,-8.035032e-01,7.695167e-01,9.549675e-01,1.000000e+00,8/44,17.02%,OGDHL;GOT1;MDH1;MTHFD2;MDH2;ACOT8;ACLY;ASS1
prerank,Intracellular Iron Ion Homeostasis (GO:0006879),-3.981210e-01,-8.030820e-01,8.197574e-01,9.548406e-01,1.000000e+00,14/39,22.06%,SLC11A1;HAMP;SOD1;ATP6V1G1;SLC22A17;TFR2;TFRC;ISCU;ATP6V0D1;ATP6V1A;SLC11A2;CCDC115;MYC;B2M
prerank,Protein O-linked Glycosylation (GO:0006493),-3.596252e-01,-8.025511e-01,8.305648e-01,9.549199e-01,1.000000e+00,10/72,10.29%,B3GALT1;B4GAT1;POMT1;ST6GALNAC2;B3GALT2;GALNT9;EOGT;ST8SIA6;GALNT12;B3GALNT1
prerank,Amino Acid Transport (GO:0006865),3.997302e-01,8.025273e-01,7.904328e-01,9.869422e-01,1.000000e+00,6/32,11.38%,SLC7A11;SLC38A2;SH3BP4;SLC36A1;SLC7A2;SLC38A6
prerank,rRNA Metabolic Process (GO:0016072),3.464864e-01,8.022447e-01,8.700696e-01,9.860665e-01,1.000000e+00,14/80,15.88%,RPS27;MAPT;RPS17;PIN4;DEDD2;RPS28;RPS15;RPS25;PES1;RPL11;RPL27;RPL35A;NOL8;RPS19
prerank,Negative Regulation Of Response To Stimulus (GO:0048585),-4.074348e-01,-8.020915e-01,7.929825e-01,9.548287e-01,1.000000e+00,9/36,15.43%,THY1;PTPN1;SH2B3;LYN;GGT7;PIM3;ALOX5;APLP2;DDAH1
prerank,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),3.381797e-01,8.017770e-01,8.743961e-01,9.855705e-01,1.000000e+00,3/90,4.17%,PRDM16;CD109;ZNF703
prerank,Negative Regulation Of Cell Death (GO:0060548),-3.850434e-01,-8.014926e-01,7.908163e-01,9.549838e-01,1.000000e+00,6/48,7.28%,PINK1;CHGA;BNIP3;MT3;CDK5;PSMC5
prerank,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-3.587420e-01,-8.014609e-01,8.298611e-01,9.541175e-01,1.000000e+00,12/81,20.46%,ZFP36;ZC3H12D;NCBP2;MRTO4;ZC3H12A;ZFP36L1;RNPS1;UPF3B;DCPS;XRN2;PYM1;LSM1
prerank,Epigenetic Regulation Of Gene Expression (GO:0040029),3.527918e-01,8.014093e-01,8.422274e-01,9.848045e-01,1.000000e+00,7/67,9.52%,FAM47E;SGF29;BMI1;KAT2B;SMYD5;SIRT2;USP21
prerank,Regulation Of Rho Protein Signal Transduction (GO:0035023),3.690089e-01,8.006629e-01,7.790698e-01,9.848227e-01,1.000000e+00,7/49,11.98%,KANK1;P2RY8;ARRB1;ITGA3;APOE;F2RL1;ROBO1
prerank,DNA-templated Transcription Initiation (GO:0006352),3.643162e-01,8.006548e-01,8.249453e-01,9.833948e-01,1.000000e+00,5/53,13.95%,PPARGC1A;TFAM;GTF2H2;MAZ;TAF4
